Names	total	elements
		T1_k25_TRINITY_DN12268_c0_g1_i1.gen
		RB72454_k25_TRINITY_DN5255_c0_g1_i13.gen
		MT11-610_k25_TRINITY_DN8944_c0_g1_i12.gen
		US851008_k25_TRINITY_DN26803_c0_g1_i1.gen
		RB72454_k31_TRINITY_DN2093_c0_g1_i5.gen
		QN05-1460_k25_TRINITY_DN19610_c0_g1_i1.gen
		GXU-34176_k25_TRINITY_DN19957_c1_g1_i2.gen
		CP74-2005_k31_TRINITY_DN48496_c0_g2_i6.gen
		MT11-610_k25_TRINITY_DN75539_c0_g1_i4.gen
		CP74-2005_k25_TRINITY_DN9406_c0_g1_i6.gen
		QA96-1749_k31_TRINITY_DN31669_c1_g1_i2.gen
		CP74-2005_k31_TRINITY_DN5276_c0_g2_i2.gen
		QA02-1009_k31_TRINITY_DN3668_c0_g2_i1.gen
		QA96-1749_k31_TRINITY_DN3405_c0_g1_i8.gen
		CC011940_Sobic.004G132600.1.mrna1.gen
		ROC20_k31_TRINITY_DN22966_c0_g1_i7.gen
		GXU-34176_k25_TRINITY_DN7127_c0_g1_i1.gen
		QN05-1460_k25_TRINITY_DN2714_c0_g1_i6.gen
		CC011940_Sobic.010G001100.1.mrna1.gen
		ROC22_k25_TRINITY_DN8034_c0_g1_i8.gen
		Q200_k25_TRINITY_DN405_c0_g1_i14.gen
		QN05-1460_k31_TRINITY_DN3396_c0_g1_i7.gen
		ROC22_k25_TRINITY_DN4192_c0_g1_i1.gen
		Co06022_k31_TRINITY_DN24320_c0_g1_i3.gen
		F1-Bulk-2_k25_TRINITY_DN5723_c0_g1_i5.gen
		ROC20_k25_TRINITY_DN2456_c0_g1_i4.gen
		KQB09-23137_k25_TRINITY_DN5282_c0_g1_i8.gen
		B2_k31_TRINITY_DN47606_c0_g1_i1.gen
		CP74-2005_k31_TRINITY_DN6290_c0_g2_i4.gen
		GN18_k25_TRINITY_DN45539_c0_g1_i7.gen
		MT11-610_k31_TRINITY_DN21474_c0_g2_i4.gen
		CC011940_cc_00038836-RA.gen
		GN18_k31_TRINITY_DN4477_c0_g1_i3.gen
		QS99-2014_k31_TRINITY_DN3095_c0_g1_i2.gen
		FN95-1702_k31_TRINITY_DN3443_c0_g1_i1.gen
		KQB09-20432_k25_TRINITY_DN9144_c0_g1_i2.gen
		Q200_k25_TRINITY_DN45566_c0_g1_i2.gen
		GN18_k25_TRINITY_DN21938_c0_g1_i1.gen
		MT11-610_k25_TRINITY_DN9988_c0_g1_i11.gen
		GN18_k31_TRINITY_DN9437_c0_g1_i1.gen
		CoV92102_k25_TRINITY_DN7702_c0_g1_i2.gen
		B2_k25_TRINITY_DN4628_c0_g2_i3.gen
		RB72454_k31_TRINITY_DN2439_c0_g1_i13.gen
		GN18_k31_TRINITY_DN23899_c0_g1_i3.gen
		QS99-2014_k25_TRINITY_DN3735_c0_g1_i10.gen
		SP803280_CTBE_evm.model.SCSP803280_000035631.1.gen
		GT96-167_k25_TRINITY_DN26339_c0_g1_i1.gen
		US851008_k31_TRINITY_DN1224_c0_g1_i9.gen
		KQB07-24739_k25_TRINITY_DN1299_c0_g1_i5.gen
		LCP85-384_k31_TRINITY_DN22497_c0_g1_i11.gen
		LCP85-384_k31_TRINITY_DN9935_c0_g1_i20.gen
		Co8021_k25_TRINITY_DN3626_c0_g1_i6.gen
		R570_ASM_Sh10_p000140.gen
		KQ08-2850_k31_TRINITY_DN4330_c0_g1_i7.gen
		QC02-402_k31_TRINITY_DN6113_c0_g1_i5.gen
		KQB07-24739_k25_TRINITY_DN3437_c0_g2_i1.gen
		MT11-610_k25_TRINITY_DN27239_c0_g1_i4.gen
		FN95-1702_k25_TRINITY_DN14705_c0_g1_i1.gen
		CoV92102_k25_TRINITY_DN48441_c0_g2_i2.gen
		KQB07-24619_k25_TRINITY_DN12047_c0_g1_i1.gen
		Q200_k31_TRINITY_DN50632_c0_g1_i4.gen
		QBYN04-26041_k31_TRINITY_DN2198_c0_g1_i7.gen
		CoV92102_k25_TRINITY_DN3292_c0_g1_i5.gen
		GXU-34140_k31_TRINITY_DN10528_c1_g1_i4.gen
		MS6847_k31_TRINITY_DN20718_c0_g1_i6.gen
		B1_k31_TRINITY_DN55798_c0_g1_i1.gen
		MT11-610_k31_TRINITY_DN1355_c0_g1_i8.gen
		QC02-402_k31_TRINITY_DN7400_c0_g1_i1.gen
		CC011940_cc_00045288-RA.gen
		LCP85-384_k25_TRINITY_DN7261_c0_g1_i10.gen
		F1-Bulk-2_k31_TRINITY_DN5321_c0_g1_i22.gen
		QN05-1509_k25_TRINITY_DN6094_c0_g1_i7.gen
		B1_k25_TRINITY_DN65068_c0_g1_i1.gen
		GN18_k25_TRINITY_DN22981_c0_g1_i3.gen
		FN95-1702_k25_TRINITY_DN17731_c0_g3_i1.gen
		F1-Bulk-1_k25_TRINITY_DN17894_c0_g1_i16.gen
		R570_BAC_Sh_011G16_p000010.gen
		MT11-610_k25_TRINITY_DN10476_c1_g1_i10.gen
		KQ08-2850_k25_TRINITY_DN2738_c0_g2_i6.gen
		B2_k31_TRINITY_DN8737_c0_g1_i8.gen
		Co06022_k31_TRINITY_DN25535_c0_g2_i2.gen
		GN18_k31_TRINITY_DN10806_c0_g2_i1.gen
		QN05-1460_k25_TRINITY_DN7458_c0_g1_i3.gen
		MT11-610_k31_TRINITY_DN57067_c0_g1_i5.gen
		CP74-2005_k31_TRINITY_DN22352_c0_g2_i6.gen
		F1-Bulk-2_k31_TRINITY_DN16443_c0_g1_i19.gen
		QN05-803_k31_TRINITY_DN8592_c0_g1_i8.gen
		F1-Bulk-1_k25_TRINITY_DN22242_c0_g1_i2.gen
		ROC22_k25_TRINITY_DN2809_c0_g1_i2.gen
		FN95-1702_k25_TRINITY_DN16004_c0_g1_i20.gen
		T1_k25_TRINITY_DN6736_c0_g1_i5.gen
		QBYN04-26041_k25_TRINITY_DN9227_c1_g1_i2.gen
		ROC22_k25_TRINITY_DN5536_c0_g1_i3.gen
		CoV92102_k31_TRINITY_DN578_c0_g3_i1.gen
		CoV92102_k25_TRINITY_DN10089_c1_g1_i2.gen
		ROC20_k31_TRINITY_DN24924_c1_g1_i1.gen
		GXU-34176_k31_TRINITY_DN438_c0_g1_i4.gen
		B1_k25_TRINITY_DN24140_c0_g2_i3.gen
		T2_k31_TRINITY_DN16394_c0_g1_i3.gen
		CC011940_cc_00016422-RA.gen
		MT11-610_k31_TRINITY_DN570_c0_g1_i23.gen
		QN05-1743_k25_TRINITY_DN13358_c0_g1_i2.gen
		F1-Bulk-1_k31_TRINITY_DN15554_c0_g1_i7.gen
		CC011940_Sobic.001G162500.12.mrna1.gen
		ROC22_k25_TRINITY_DN30977_c0_g1_i10.gen
		MT11-610_k31_TRINITY_DN18907_c0_g1_i2.gen
		QN05-1743_k25_TRINITY_DN12391_c0_g1_i11.gen
		R570_ASM_Sh08_p009350.gen
		KQB09-23137_k31_TRINITY_DN5400_c0_g1_i6.gen
		GN18_k25_TRINITY_DN4876_c0_g1_i6.gen
		QA02-1009_k25_TRINITY_DN50975_c0_g1_i1.gen
		QA96-1749_k25_TRINITY_DN5434_c0_g1_i8.gen
		CP74-2005_k31_TRINITY_DN7491_c0_g2_i8.gen
		QC02-402_k25_TRINITY_DN8447_c1_g1_i2.gen
		B2_k31_TRINITY_DN10735_c0_g2_i2.gen
		R570_BAC_Sh_207I09_p000070.gen
		RB855156_k25_TRINITY_DN22787_c0_g1_i1.gen
		Q200_k25_TRINITY_DN1322_c0_g1_i4.gen
		B1_k31_TRINITY_DN9579_c1_g1_i8.gen
		R570_ASM_Sh05_p006250.gen
		KQB09-23137_k25_TRINITY_DN4330_c0_g1_i5.gen
		ROC22_k31_TRINITY_DN7912_c0_g1_i11.gen
		KQB08-32953_k31_TRINITY_DN2204_c1_g1_i16.gen
		QBYN04-26041_k25_TRINITY_DN9410_c0_g1_i3.gen
		LCP85-384_k31_TRINITY_DN7642_c0_g1_i1.gen
		KQB08-32953_k31_TRINITY_DN3116_c0_g2_i16.gen
		GT96-167_k25_TRINITY_DN40960_c0_g1_i1.gen
		Q200_k25_TRINITY_DN4179_c0_g1_i3.gen
		CoV92102_k25_TRINITY_DN10_c0_g1_i2.gen
		KQB07-24619_k31_TRINITY_DN4450_c0_g1_i3.gen
		MT11-610_k25_TRINITY_DN200968_c0_g1_i3.gen
		LCP85-384_k25_TRINITY_DN13320_c0_g1_i2.gen
		KQB07-23863_k25_TRINITY_DN3175_c0_g1_i3.gen
		B1_k31_TRINITY_DN17665_c0_g1_i1.gen
		QA96-1749_k25_TRINITY_DN4108_c0_g2_i4.gen
		ROC22_k31_TRINITY_DN14942_c0_g1_i6.gen
		SP80-3280_Mattielo_SP803280_c100715_g1_i1.gen
		R570_BAC_Sh_230K22_p000060.gen
		GN18_k25_TRINITY_DN1515_c1_g1_i4.gen
		B1_k31_TRINITY_DN4600_c1_g1_i1.gen
		F1-Bulk-2_k25_TRINITY_DN11456_c0_g2_i5.gen
		RB855156_k25_TRINITY_DN11479_c0_g1_i6.gen
		GT96-167_k25_TRINITY_DN80244_c1_g1_i1.gen
		GXU-34176_k25_TRINITY_DN43905_c0_g1_i1.gen
		KQB07-23990_k31_TRINITY_DN1961_c0_g1_i10.gen
		GN18_k31_TRINITY_DN15074_c1_g1_i5.gen
		QN05-1509_k31_TRINITY_DN8541_c0_g1_i4.gen
		CC011940_cc_00040488-RA.gen
		MT11-610_k31_TRINITY_DN19366_c0_g1_i4.gen
		LCP85-384_k31_TRINITY_DN51993_c0_g1_i2.gen
		ROC26_k31_TRINITY_DN1041_c0_g1_i7.gen
		KQ08-2850_k25_TRINITY_DN1596_c0_g1_i10.gen
		CC011940_Sobic.003G362600.1.mrna2.gen
		QA02-1009_k31_TRINITY_DN3733_c0_g1_i7.gen
		MS6847_k25_TRINITY_DN22744_c0_g1_i18.gen
		QS99-2014_k31_TRINITY_DN3800_c0_g1_i12.gen
		QN05-1743_k25_TRINITY_DN6597_c0_g3_i5.gen
		KQB07-23863_k31_TRINITY_DN30869_c0_g3_i6.gen
		T1_k25_TRINITY_DN10139_c0_g1_i9.gen
		CoV92102_k31_TRINITY_DN9505_c0_g1_i14.gen
		GN18_k25_TRINITY_DN29092_c0_g2_i1.gen
		CC011940_cc_00010078-RA.gen
		ROC20_k25_TRINITY_DN25831_c2_g1_i2.gen
		KQ08-2850_k31_TRINITY_DN16573_c1_g2_i1.gen
		MT11-610_k31_TRINITY_DN69237_c0_g1_i10.gen
		RB855156_k31_TRINITY_DN6616_c0_g1_i4.gen
		LCP85-384_k31_TRINITY_DN6768_c0_g2_i5.gen
		QN05-1509_k31_TRINITY_DN5863_c0_g1_i11.gen
		ROC26_k31_TRINITY_DN7590_c0_g1_i2.gen
		QN05-1743_k31_TRINITY_DN15390_c0_g1_i3.gen
		CC011940_cc_00011212-RA.gen
		CoV92102_k31_TRINITY_DN4692_c0_g1_i4.gen
		CC011940_Sobic.005G068800.1.mrna1.gen
		F1-Bulk-1_k25_TRINITY_DN18118_c0_g2_i6.gen
		Q241_k25_TRINITY_DN2091_c0_g1_i7.gen
		ROC20_k25_TRINITY_DN9850_c0_g1_i2.gen
		ROC20_k31_TRINITY_DN20156_c0_g1_i9.gen
		Co06022_k31_TRINITY_DN55076_c0_g1_i7.gen
		R570_BAC_Sh_254E04_p000040.gen
5M_W-D	2534	Q241_k25_TRINITY_DN1816_c0_g1_i3.gen
		LCP85-384_k31_TRINITY_DN49447_c0_g2_i4.gen
		QS99-2014_k25_TRINITY_DN4316_c0_g1_i8.gen
		QN05-1509_k25_TRINITY_DN4697_c0_g1_i12.gen
		KQB09-20432_k31_TRINITY_DN2559_c0_g1_i1.gen
		MS6847_k25_TRINITY_DN4143_c0_g1_i6.gen
		QC02-402_k31_TRINITY_DN1528_c0_g1_i4.gen
		KQB07-24739_k31_TRINITY_DN2844_c0_g1_i9.gen
		QN05-1509_k25_TRINITY_DN3912_c0_g1_i11.gen
		GN18_k25_TRINITY_DN56855_c0_g1_i1.gen
		FN95-1702_k25_TRINITY_DN34764_c0_g1_i8.gen
		KQB09-23137_k31_TRINITY_DN39974_c0_g1_i7.gen
		CC011940_cc_00033131-RA.gen
		QA02-1009_k25_TRINITY_DN6113_c0_g1_i1.gen
		CoV92102_k25_TRINITY_DN9016_c0_g1_i24.gen
		CoV92102_k31_TRINITY_DN4172_c0_g1_i10.gen
		KQ08-2850_k31_TRINITY_DN2926_c0_g1_i12.gen
		QN05-803_k25_TRINITY_DN7656_c0_g1_i3.gen
		LCP85-384_k31_TRINITY_DN18032_c0_g1_i9.gen
		TUC717_k25_TRINITY_DN4000_c0_g1_i7.gen
		Q200_k31_TRINITY_DN2798_c0_g1_i5.gen
		QA02-1009_k25_TRINITY_DN27150_c0_g1_i1.gen
		F1-Bulk-1_k31_TRINITY_DN5206_c0_g1_i2.gen
		SP80-3280_Mattielo_SP803280_c100855_g1_i7.gen
		GN18_k25_TRINITY_DN46226_c0_g1_i8.gen
		MS6847_k31_TRINITY_DN1313_c0_g1_i2.gen
		CoV92102_k25_TRINITY_DN37437_c0_g1_i3.gen
		GXU-34176_k25_TRINITY_DN6374_c0_g1_i8.gen
		KQ08-2850_k31_TRINITY_DN11530_c0_g1_i2.gen
		CP74-2005_k31_TRINITY_DN9370_c0_g1_i1.gen
		KQB09-23137_k25_TRINITY_DN16958_c0_g1_i8.gen
		RB72454_k25_TRINITY_DN15755_c0_g1_i7.gen
		T1_k31_TRINITY_DN10473_c0_g1_i2.gen
		KQB09-20620_k25_TRINITY_DN4181_c2_g1_i5.gen
		MS6847_k31_TRINITY_DN11292_c0_g1_i3.gen
		KQB08-32953_k31_TRINITY_DN14107_c0_g1_i7.gen
		LCP85-384_k31_TRINITY_DN45235_c0_g1_i1.gen
		KQB07-24739_k31_TRINITY_DN3511_c0_g1_i15.gen
		KQB07-24619_k25_TRINITY_DN53948_c0_g2_i1.gen
		SP803280_IQUSP_evm.model.uti_cns_0068311.2.gen
		ROC20_k31_TRINITY_DN11626_c0_g1_i2.gen
		SP80-3280_unmappedk31_TRINITY_DN202_c0_g1_i1.gen
		KQB08-32953_k31_TRINITY_DN1895_c0_g1_i7.gen
		B1_k31_TRINITY_DN6316_c0_g1_i5.gen
		KQ08-2850_k25_TRINITY_DN3899_c1_g1_i4.gen
		B2_k31_TRINITY_DN6400_c0_g2_i3.gen
		ROC20_k31_TRINITY_DN6174_c0_g1_i4.gen
		LCP85-384_k31_TRINITY_DN29387_c0_g2_i2.gen
		QA96-1749_k31_TRINITY_DN2553_c0_g1_i15.gen
		KQB07-24739_k25_TRINITY_DN2633_c0_g1_i4.gen
		Co8021_k25_TRINITY_DN2424_c0_g1_i6.gen
		GT96-167_k31_TRINITY_DN4401_c1_g1_i5.gen
		KQB09-20620_k25_TRINITY_DN17137_c0_g1_i1.gen
		TUC717_k31_TRINITY_DN21245_c0_g1_i1.gen
		ROC22_k31_TRINITY_DN1774_c1_g1_i1.gen
		KQB08-32953_k31_TRINITY_DN6071_c0_g1_i2.gen
		CoV92102_k31_TRINITY_DN68639_c0_g1_i1.gen
		F1-Bulk-1_k25_TRINITY_DN13706_c0_g1_i2.gen
		T2_k31_TRINITY_DN17276_c0_g1_i1.gen
		ROC22_k31_TRINITY_DN2111_c0_g1_i9.gen
		KQB09-20432_k31_TRINITY_DN3758_c0_g1_i4.gen
		CoV92102_k25_TRINITY_DN11835_c0_g1_i8.gen
		QA02-1009_k25_TRINITY_DN3385_c0_g2_i6.gen
		MT11-610_k25_TRINITY_DN87028_c0_g2_i1.gen
		Q200_k31_TRINITY_DN6699_c0_g1_i12.gen
		T1_k31_TRINITY_DN5946_c0_g1_i5.gen
		ROC20_k25_TRINITY_DN19885_c0_g2_i7.gen
		CP74-2005_k31_TRINITY_DN8930_c0_g1_i2.gen
		ROC20_k31_TRINITY_DN10303_c0_g2_i1.gen
		MS6847_k31_TRINITY_DN16746_c0_g2_i6.gen
		LCP85-384_k25_TRINITY_DN14956_c0_g3_i5.gen
		QS99-2014_k25_TRINITY_DN6226_c0_g1_i9.gen
		R570_ASM_Sh04_p025500.gen
		RB855156_k31_TRINITY_DN5128_c0_g1_i3.gen
		QN05-1743_k31_TRINITY_DN1579_c1_g2_i2.gen
		GXU-34140_k31_TRINITY_DN12913_c0_g1_i1.gen
		GT96-167_k31_TRINITY_DN763_c0_g1_i5.gen
		KQ08-2850_k25_TRINITY_DN4502_c0_g1_i9.gen
		ROC20_k31_TRINITY_DN8420_c1_g1_i1.gen
		ROC20_k25_TRINITY_DN12561_c0_g1_i3.gen
		LCP85-384_k25_TRINITY_DN6936_c0_g1_i2.gen
		ROC26_k31_TRINITY_DN16978_c0_g2_i1.gen
		QS99-2014_k25_TRINITY_DN2808_c0_g1_i3.gen
		QN05-1509_k25_TRINITY_DN4659_c0_g2_i1.gen
		ROC20_k25_TRINITY_DN31658_c0_g1_i24.gen
		QC02-402_k25_TRINITY_DN22600_c0_g3_i1.gen
		B2_k25_TRINITY_DN28802_c1_g2_i2.gen
		MT11-610_k31_TRINITY_DN2746_c0_g1_i10.gen
		GN18_k31_TRINITY_DN4889_c0_g1_i2.gen
		KQ08-2850_k25_TRINITY_DN90863_c0_g1_i1.gen
		RB855156_k31_TRINITY_DN5480_c0_g1_i13.gen
		QBYN04-26041_k25_TRINITY_DN2603_c0_g1_i19.gen
		ROC26_k25_TRINITY_DN9659_c0_g1_i7.gen
		ROC22_k31_TRINITY_DN18577_c0_g1_i10.gen
		RB855156_k31_TRINITY_DN2770_c0_g2_i2.gen
		KQB08-32953_k25_TRINITY_DN3667_c0_g1_i14.gen
		ROC20_k31_TRINITY_DN8851_c0_g1_i5.gen
		F1-Bulk-1_k25_TRINITY_DN17032_c0_g1_i1.gen
		KQB07-23863_k25_TRINITY_DN1781_c0_g1_i3.gen
		KQB08-32953_k31_TRINITY_DN933_c0_g1_i6.gen
		Co06022_k31_TRINITY_DN73052_c0_g1_i1.gen
		QN05-1509_k25_TRINITY_DN3704_c0_g1_i6.gen
		QA96-1749_k25_TRINITY_DN6289_c0_g1_i11.gen
		ROC22_k25_TRINITY_DN8169_c0_g1_i2.gen
		QN05-1743_k31_TRINITY_DN30741_c0_g1_i10.gen
		QC02-402_k31_TRINITY_DN1241_c1_g1_i3.gen
		QN05-803_k31_TRINITY_DN6800_c0_g1_i1.gen
		QA02-1009_k31_TRINITY_DN2877_c0_g1_i1.gen
		QA02-1009_k25_TRINITY_DN20648_c0_g1_i2.gen
		Q200_k25_TRINITY_DN5961_c0_g1_i13.gen
		CoV92102_k31_TRINITY_DN12784_c0_g1_i2.gen
		LCP85-384_k25_TRINITY_DN8612_c0_g2_i1.gen
		KQB08-32953_k31_TRINITY_DN16328_c0_g1_i8.gen
		F1-Bulk-2_k31_TRINITY_DN29530_c0_g2_i5.gen
		ROC20_k31_TRINITY_DN1750_c0_g3_i1.gen
		SP803280_IQUSP_evm.model.uti_cns_0100901.2.gen
		LCP85-384_k31_TRINITY_DN6919_c0_g1_i4.gen
		QN05-1460_k25_TRINITY_DN1225_c0_g1_i4.gen
		KQB09-20432_k25_TRINITY_DN5481_c0_g1_i1.gen
		US851008_k31_TRINITY_DN1362_c0_g1_i1.gen
		QC02-402_k25_TRINITY_DN35730_c0_g1_i8.gen
		KQB07-23990_k25_TRINITY_DN3285_c0_g1_i9.gen
		QA02-1009_k25_TRINITY_DN12530_c0_g1_i17.gen
		ROC22_k25_TRINITY_DN17516_c0_g1_i2.gen
		FN95-1702_k25_TRINITY_DN11432_c0_g1_i5.gen
		RB855156_k31_TRINITY_DN17183_c0_g2_i10.gen
		GN18_k31_TRINITY_DN1206_c0_g2_i3.gen
		QN05-1509_k25_TRINITY_DN11151_c0_g1_i10.gen
		QN05-803_k31_TRINITY_DN34693_c0_g1_i5.gen
		KQB07-23990_k25_TRINITY_DN1514_c0_g3_i1.gen
		QN05-1743_k31_TRINITY_DN2685_c0_g1_i7.gen
		Co8021_k31_TRINITY_DN62870_c0_g1_i6.gen
		ROC22_k25_TRINITY_DN67791_c0_g2_i1.gen
		Co06022_k31_TRINITY_DN35356_c0_g1_i2.gen
		Co06022_k25_TRINITY_DN8993_c0_g1_i2.gen
		KQB07-23863_k31_TRINITY_DN816_c0_g1_i6.gen
		CC011940_cc_00003223-RA.gen
		MT11-610_k31_TRINITY_DN33179_c0_g1_i4.gen
		SP80-3280_Mattielo_SP803280_c105200_g2_i4.gen
		RB855156_k31_TRINITY_DN483_c0_g1_i2.gen
		GUC2_k25_TRINITY_DN7431_c1_g1_i8.gen
		CP74-2005_k25_TRINITY_DN12687_c0_g2_i5.gen
		MT11-610_k31_TRINITY_DN4575_c0_g3_i1.gen
		KQB07-24619_k31_TRINITY_DN4104_c0_g1_i2.gen
		Q200_k31_TRINITY_DN5968_c0_g1_i6.gen
		ROC22_k31_TRINITY_DN11920_c0_g2_i4.gen
		T2_k31_TRINITY_DN11191_c0_g1_i12.gen
		QBYN04-26041_k25_TRINITY_DN1550_c0_g1_i4.gen
		KQB07-24619_k31_TRINITY_DN10498_c0_g1_i1.gen
		ROC22_k31_TRINITY_DN4336_c1_g1_i2.gen
		F1-Bulk-1_k31_TRINITY_DN16128_c0_g2_i2.gen
		R570_ASM_Sh10_p010610.gen
		SP80-3280_unmappedk25_TRINITY_DN1057_c0_g3_i2.gen
		Co8021_k25_TRINITY_DN2524_c0_g1_i5.gen
		GXU-34176_k25_TRINITY_DN9326_c0_g2_i1.gen
		KQB09-20432_k31_TRINITY_DN1199_c1_g1_i1.gen
		SP80-3280_Mattielo_SP803280_c112396_g3_i4.gen
		GXU-34140_k31_TRINITY_DN10539_c0_g1_i11.gen
		ROC20_k31_TRINITY_DN14205_c0_g2_i6.gen
		Co8021_k31_TRINITY_DN17547_c0_g1_i2.gen
		MT11-610_k25_TRINITY_DN61860_c0_g1_i3.gen
		B2_k25_TRINITY_DN7380_c1_g1_i2.gen
		RB72454_k25_TRINITY_DN940_c0_g2_i1.gen
		MT11-610_k25_TRINITY_DN19267_c0_g1_i3.gen
		GXU-34140_k25_TRINITY_DN14282_c0_g2_i1.gen
		QA02-1009_k31_TRINITY_DN5948_c0_g1_i10.gen
		GT96-167_k31_TRINITY_DN12126_c0_g1_i2.gen
		B2_k25_TRINITY_DN13630_c0_g1_i23.gen
		F1-Bulk-2_k31_TRINITY_DN7426_c0_g1_i4.gen
		QS99-2014_k25_TRINITY_DN197_c0_g1_i1.gen
		ROC22_k31_TRINITY_DN25721_c0_g1_i4.gen
		LCP85-384_k25_TRINITY_DN14326_c0_g1_i11.gen
		T1_k31_TRINITY_DN17810_c0_g1_i9.gen
		KQB08-32953_k31_TRINITY_DN1237_c0_g1_i12.gen
		CP74-2005_k31_TRINITY_DN11752_c0_g1_i5.gen
		GN18_k25_TRINITY_DN19343_c0_g2_i6.gen
		ROC22_k25_TRINITY_DN1120_c5_g1_i1.gen
		B2_k25_TRINITY_DN3685_c0_g1_i8.gen
		T1_k25_TRINITY_DN109000_c0_g1_i1.gen
		Co06022_k31_TRINITY_DN85968_c0_g1_i1.gen
		KQ08-2850_k31_TRINITY_DN6505_c0_g1_i4.gen
		SP80-3280_unmappedk25_TRINITY_DN17261_c1_g1_i5.gen
		KQB08-32953_k25_TRINITY_DN6288_c0_g2_i2.gen
		F1-Bulk-2_k25_TRINITY_DN14141_c0_g1_i3.gen
		KQB07-24739_k25_TRINITY_DN4095_c1_g1_i3.gen
		Co8021_k31_TRINITY_DN25218_c0_g2_i5.gen
		KQB07-24739_k25_TRINITY_DN13240_c0_g1_i11.gen
		LCP85-384_k25_TRINITY_DN17439_c0_g1_i1.gen
		QS99-2014_k31_TRINITY_DN7500_c0_g1_i4.gen
		QC02-402_k31_TRINITY_DN2398_c0_g1_i19.gen
		F1-Bulk-2_k25_TRINITY_DN19750_c0_g1_i2.gen
		KQB08-32953_k25_TRINITY_DN11212_c0_g1_i2.gen
		ROC20_k25_TRINITY_DN728_c1_g1_i5.gen
		QA96-1749_k31_TRINITY_DN2569_c0_g1_i2.gen
		Co8021_k31_TRINITY_DN14264_c0_g2_i6.gen
		ROC22_k31_TRINITY_DN44444_c0_g1_i5.gen
		B2_k31_TRINITY_DN20147_c0_g2_i6.gen
		ROC22_k31_TRINITY_DN21574_c0_g1_i8.gen
		T2_k31_TRINITY_DN4313_c0_g1_i4.gen
		KQB09-20620_k25_TRINITY_DN6340_c0_g1_i6.gen
		QN05-803_k31_TRINITY_DN4267_c0_g1_i7.gen
		SP803280_CTBE_evm.model.SCSP803280_000019226.1.gen
		KQB09-20620_k25_TRINITY_DN19268_c2_g1_i2.gen
		GT96-167_k25_TRINITY_DN27940_c0_g1_i6.gen
		Q241_k25_TRINITY_DN4309_c0_g1_i6.gen
		QA02-1009_k25_TRINITY_DN4168_c1_g1_i22.gen
		MT11-610_k25_TRINITY_DN35285_c0_g2_i2.gen
		QA96-1749_k31_TRINITY_DN3127_c0_g1_i20.gen
		ROC20_k31_TRINITY_DN6394_c0_g2_i13.gen
		KQ08-2850_k31_TRINITY_DN425_c0_g1_i5.gen
		GUC10_k25_TRINITY_DN77532_c0_g1_i1.gen
		ROC22_k31_TRINITY_DN10281_c2_g1_i12.gen
		KQB09-23137_k25_TRINITY_DN493_c0_g1_i12.gen
		KQB08-32953_k25_TRINITY_DN2479_c0_g1_i7.gen
		CoV92102_k25_TRINITY_DN46517_c0_g1_i5.gen
		LCP85-384_k31_TRINITY_DN17173_c0_g1_i11.gen
		QC02-402_k31_TRINITY_DN76448_c0_g1_i1.gen
		Co06022_k31_TRINITY_DN1114_c0_g1_i1.gen
		LCP85-384_k31_TRINITY_DN93664_c0_g2_i4.gen
		GN18_k31_TRINITY_DN25961_c0_g2_i1.gen
		ROC20_k31_TRINITY_DN16909_c0_g4_i5.gen
		KQB09-20620_k25_TRINITY_DN452_c0_g1_i2.gen
		RB855156_k25_TRINITY_DN9868_c0_g1_i5.gen
		QA96-1749_k31_TRINITY_DN938_c0_g1_i6.gen
		GT96-167_k25_TRINITY_DN3705_c0_g1_i8.gen
		CoV92102_k25_TRINITY_DN59812_c0_g1_i5.gen
		ROC22_k25_TRINITY_DN175770_c0_g1_i1.gen
		SP803280_IQUSP_evm.model.uti_cns_0069220.1.gen
		KQB07-24619_k25_TRINITY_DN3393_c0_g1_i3.gen
		TUC717_k25_TRINITY_DN6395_c0_g1_i6.gen
		ROC26_k31_TRINITY_DN6383_c0_g1_i2.gen
		KQB07-23863_k25_TRINITY_DN2859_c0_g1_i8.gen
		T2_k31_TRINITY_DN1165_c0_g2_i1.gen
		T2_k31_TRINITY_DN9674_c0_g1_i7.gen
		R570_BAC_Sh_217N06_contig-1_p000050.gen
		CC011940_Sobic.006G204900.1.mrna2.gen
		ROC20_k25_TRINITY_DN173915_c0_g1_i1.gen
		MS6847_k31_TRINITY_DN714_c0_g3_i2.gen
		KQ08-2850_k25_TRINITY_DN28892_c0_g2_i1.gen
		ROC26_k31_TRINITY_DN18459_c0_g1_i2.gen
		QC02-402_k25_TRINITY_DN7304_c0_g1_i13.gen
		QC02-402_k31_TRINITY_DN4143_c0_g1_i4.gen
		MS6847_k25_TRINITY_DN3249_c0_g1_i6.gen
		Co8021_k25_TRINITY_DN11650_c0_g1_i12.gen
		GT96-167_k31_TRINITY_DN1471_c0_g2_i4.gen
		SP80-3280_unmappedk31_TRINITY_DN1974_c0_g1_i6.gen
		B1_k25_TRINITY_DN110437_c0_g1_i1.gen
		SP803280_IQUSP_evm.model.uti_cns_0105593.3.gen
		QA96-1749_k25_TRINITY_DN9776_c0_g1_i6.gen
		KQB09-20432_k31_TRINITY_DN7543_c0_g1_i1.gen
		QS99-2014_k25_TRINITY_DN3872_c0_g1_i6.gen
