Names	total	elements
		GT96-167_k25_TRINITY_DN13123_c0_g1_i2.gen
		KQB07-23990_k25_TRINITY_DN2754_c0_g1_i6.gen
		ROC22_k25_TRINITY_DN25178_c0_g1_i2.gen
		GXU-34140_k31_TRINITY_DN15615_c1_g1_i9.gen
		SP80-3280_unmappedk25_TRINITY_DN23184_c0_g2_i4.gen
		QN05-1460_k31_TRINITY_DN48681_c0_g1_i1.gen
		CoV92102_k25_TRINITY_DN80009_c0_g1_i1.gen
		ROC22_k25_TRINITY_DN68479_c0_g3_i2.gen
		QS99-2014_k31_TRINITY_DN15459_c0_g2_i2.gen
		FN95-1702_k31_TRINITY_DN26818_c0_g1_i1.gen
		GXU-34140_k31_TRINITY_DN12249_c0_g1_i4.gen
		MT11-610_k31_TRINITY_DN3744_c0_g1_i6.gen
		ROC20_k25_TRINITY_DN39582_c0_g2_i12.gen
		QN05-1509_k25_TRINITY_DN28436_c0_g1_i2.gen
		RB72454_k31_TRINITY_DN9200_c0_g3_i3.gen
		QC02-402_k25_TRINITY_DN6195_c0_g1_i4.gen
		MT11-610_k31_TRINITY_DN17484_c0_g2_i4.gen
		F1-Bulk-1_k31_TRINITY_DN7107_c0_g1_i5.gen
		R570_ASM_Sh01_p037160.gen
		T1_k31_TRINITY_DN5049_c0_g1_i2.gen
		ROC22_k25_TRINITY_DN9089_c0_g1_i4.gen
		GN18_k25_TRINITY_DN1972_c0_g1_i3.gen
		CoV92102_k25_TRINITY_DN19550_c0_g1_i18.gen
		RB72454_k25_TRINITY_DN2157_c0_g1_i7.gen
		GN18_k31_TRINITY_DN6837_c0_g2_i3.gen
		ROC22_k31_TRINITY_DN16777_c0_g1_i1.gen
		QBYN04-26041_k25_TRINITY_DN1552_c0_g1_i13.gen
		FN95-1702_k31_TRINITY_DN1565_c0_g2_i9.gen
		GN18_k25_TRINITY_DN12024_c0_g1_i8.gen
		R570_ASM_Sh01_p028360.gen
		GUC10_k25_TRINITY_DN28998_c0_g1_i1.gen
		ROC20_k31_TRINITY_DN2482_c0_g1_i9.gen
		CoV92102_k31_TRINITY_DN3536_c0_g1_i3.gen
		QBYN04-26041_k25_TRINITY_DN1267_c0_g1_i8.gen
		F1-Bulk-1_k31_TRINITY_DN2614_c0_g1_i16.gen
		GUC2_k25_TRINITY_DN25267_c0_g1_i1.gen
		SP80-3280_Mattielo_SP803280_c96452_g2_i2.gen
		QN05-1460_k25_TRINITY_DN742_c0_g1_i1.gen
		MT11-610_k25_TRINITY_DN15515_c0_g1_i2.gen
		ROC20_k31_TRINITY_DN3317_c0_g1_i11.gen
		FN95-1702_k31_TRINITY_DN23485_c0_g2_i1.gen
		T2_k31_TRINITY_DN6554_c0_g1_i1.gen
		KQB07-24619_k31_TRINITY_DN11324_c0_g1_i7.gen
		KQB09-20620_k31_TRINITY_DN42895_c0_g1_i1.gen
		SP803280_IQUSP_evm.model.unitig_385887.2.gen
		CC011940_cc_00008868-RA.gen
		ROC20_k31_TRINITY_DN1521_c0_g2_i1.gen
		ROC22_k31_TRINITY_DN31387_c1_g1_i10.gen
		Co06022_k31_TRINITY_DN10301_c0_g1_i4.gen
		GUC2_k31_TRINITY_DN2881_c0_g1_i1.gen
		F1-Bulk-2_k25_TRINITY_DN7571_c0_g1_i1.gen
		LCP85-384_k31_TRINITY_DN13675_c0_g1_i5.gen
		GXU-34176_k25_TRINITY_DN547_c0_g2_i11.gen
		QN05-1743_k25_TRINITY_DN2052_c0_g2_i13.gen
		MT11-610_k25_TRINITY_DN23089_c0_g1_i2.gen
		QBYN04-26041_k31_TRINITY_DN4856_c0_g1_i11.gen
		QC02-402_k31_TRINITY_DN6166_c0_g1_i8.gen
		GUC2_k31_TRINITY_DN4571_c0_g1_i5.gen
		F1-Bulk-1_k25_TRINITY_DN8268_c0_g2_i9.gen
		CP74-2005_k25_TRINITY_DN9022_c0_g1_i15.gen
		F1-Bulk-1_k25_TRINITY_DN12317_c0_g1_i3.gen
		SP80-3280_Mattielo_SP803280_c107086_g2_i1.gen
		ROC20_k31_TRINITY_DN17915_c0_g2_i1.gen
		QN05-1460_k31_TRINITY_DN5856_c0_g1_i1.gen
		GT96-167_k31_TRINITY_DN8510_c0_g2_i1.gen
		F1-Bulk-2_k25_TRINITY_DN12624_c1_g1_i5.gen
		QBYN04-26041_k31_TRINITY_DN14588_c0_g1_i4.gen
		RB855156_k31_TRINITY_DN6066_c0_g1_i1.gen
		Q241_k25_TRINITY_DN3487_c0_g1_i7.gen
		ROC22_k31_TRINITY_DN48040_c0_g1_i5.gen
		US851008_k25_TRINITY_DN11293_c0_g1_i2.gen
		ROC20_k25_TRINITY_DN8806_c0_g1_i3.gen
		F1-Bulk-2_k25_TRINITY_DN27721_c1_g1_i6.gen
		FN95-1702_k25_TRINITY_DN33803_c0_g1_i3.gen
		KQB08-32953_k31_TRINITY_DN2745_c0_g1_i3.gen
		SP803280_IQUSP_evm.model.unitig_271457.1.gen
		Co06022_k25_TRINITY_DN6825_c0_g1_i5.gen
		GXU-34176_k31_TRINITY_DN559_c0_g2_i1.gen
		GXU-34176_k25_TRINITY_DN12473_c0_g1_i2.gen
		ROC20_k25_TRINITY_DN1157_c0_g1_i2.gen
		KQB09-20620_k25_TRINITY_DN74774_c0_g1_i1.gen
		ROC22_k25_TRINITY_DN11257_c0_g1_i1.gen
		Co8021_k25_TRINITY_DN5873_c0_g2_i1.gen
		CC011940_Sobic.003G441900.1.mrna2.gen
		F1-Bulk-2_k25_TRINITY_DN49499_c0_g1_i1.gen
		T1_k25_TRINITY_DN47929_c0_g1_i1.gen
		LCP85-384_k31_TRINITY_DN23693_c0_g1_i1.gen
		R570_ASM_Sh03_p001270.gen
		LCP85-384_k31_TRINITY_DN20465_c0_g3_i2.gen
		SP803280_CTBE_evm.model.SCSP803280_000015907.1.gen
		MS6847_k25_TRINITY_DN16064_c0_g3_i4.gen
		ROC20_k31_TRINITY_DN27636_c0_g1_i3.gen
		GXU-34140_k25_TRINITY_DN5740_c0_g1_i4.gen
		ROC22_k31_TRINITY_DN10825_c0_g2_i10.gen
		B1_k25_TRINITY_DN7819_c0_g2_i5.gen
		R570_BAC_Sh_248K21_p000060.gen
		KQ08-2850_k31_TRINITY_DN3273_c0_g1_i3.gen
		CoV92102_k25_TRINITY_DN12469_c0_g1_i1.gen
		F1-Bulk-1_k25_TRINITY_DN11409_c0_g2_i7.gen
		KQB08-32953_k25_TRINITY_DN23423_c0_g1_i2.gen
		F1-Bulk-2_k31_TRINITY_DN20586_c0_g1_i10.gen
		Q241_k31_TRINITY_DN27460_c0_g1_i3.gen
		QN05-1460_k25_TRINITY_DN12871_c0_g1_i1.gen
		MT11-610_k25_TRINITY_DN68151_c0_g1_i8.gen
		F1-Bulk-2_k25_TRINITY_DN21316_c0_g1_i1.gen
		KQB09-20620_k31_TRINITY_DN213_c0_g1_i7.gen
		KQ08-2850_k31_TRINITY_DN1808_c0_g1_i31.gen
		GT96-167_k31_TRINITY_DN39236_c0_g1_i1.gen
		ROC26_k31_TRINITY_DN10358_c0_g1_i1.gen
		SP803280_IQUSP_evm.model.uti_cns_0295738.1.gen
		ROC20_k25_TRINITY_DN7762_c0_g1_i1.gen
		CoV92102_k31_TRINITY_DN11863_c0_g1_i4.gen
		LCP85-384_k31_TRINITY_DN3652_c0_g1_i4.gen
		QN05-1509_k25_TRINITY_DN1139_c0_g1_i7.gen
		B2_k25_TRINITY_DN21231_c0_g1_i2.gen
		Co06022_k31_TRINITY_DN17316_c0_g1_i2.gen
		MT11-610_k31_TRINITY_DN4406_c0_g2_i1.gen
		GXU-34140_k31_TRINITY_DN4575_c0_g2_i6.gen
		CoV92102_k31_TRINITY_DN14698_c0_g2_i2.gen
		CP74-2005_k25_TRINITY_DN40058_c1_g2_i2.gen
		GT96-167_k25_TRINITY_DN18967_c0_g1_i3.gen
		Q200_k25_TRINITY_DN8029_c0_g1_i11.gen
		CoV92102_k31_TRINITY_DN3124_c0_g1_i2.gen
		F1-Bulk-1_k25_TRINITY_DN7049_c0_g1_i2.gen
		SP803280_CTBE_evm.model.SCSP803280_000013608.3.gen
		QS99-2014_k31_TRINITY_DN2907_c0_g1_i13.gen
		LCP85-384_k31_TRINITY_DN5922_c0_g1_i1.gen
		MT11-610_k31_TRINITY_DN137169_c0_g1_i1.gen
		F1-Bulk-2_k31_TRINITY_DN11276_c0_g1_i8.gen
		KQB09-20620_k31_TRINITY_DN328_c0_g1_i2.gen
		CC011940_cc_00031263-RA.gen
		F1-Bulk-2_k25_TRINITY_DN16797_c0_g1_i2.gen
		GXU-34140_k25_TRINITY_DN981_c0_g1_i16.gen
		GUC10_k25_TRINITY_DN11631_c0_g1_i1.gen
		QA02-1009_k31_TRINITY_DN1877_c0_g1_i8.gen
		SP803280_IQUSP_evm.model.uti_cns_0099070.1.gen
		KQ08-2850_k25_TRINITY_DN7550_c0_g1_i6.gen
		GT96-167_k25_TRINITY_DN11754_c0_g2_i9.gen
		CoV92102_k25_TRINITY_DN19023_c0_g1_i10.gen
		Co8021_k31_TRINITY_DN6828_c0_g1_i2.gen
		QA02-1009_k25_TRINITY_DN165_c0_g1_i29.gen
		F1-Bulk-2_k31_TRINITY_DN27608_c0_g1_i16.gen
		LCP85-384_k31_TRINITY_DN6922_c0_g2_i2.gen
		CoV92102_k25_TRINITY_DN3130_c0_g1_i2.gen
		MS6847_k25_TRINITY_DN74477_c0_g1_i1.gen
		F1-Bulk-1_k31_TRINITY_DN19910_c0_g1_i1.gen
		Co06022_k25_TRINITY_DN18163_c0_g1_i6.gen
		T2_k31_TRINITY_DN85908_c0_g1_i1.gen
		FN95-1702_k31_TRINITY_DN18291_c0_g1_i8.gen
		T1_k25_TRINITY_DN1761_c0_g2_i3.gen
		CP74-2005_k31_TRINITY_DN11945_c0_g1_i1.gen
		Co8021_k25_TRINITY_DN5733_c0_g1_i10.gen
		QA02-1009_k31_TRINITY_DN5835_c0_g1_i5.gen
		Q241_k25_TRINITY_DN1314_c0_g1_i6.gen
		T1_k25_TRINITY_DN803_c1_g2_i2.gen
		SP803280_IQUSP_evm.model.uti_cns_0188974.1.gen
		LCP85-384_k31_TRINITY_DN9835_c0_g1_i2.gen
		MT11-610_k31_TRINITY_DN7758_c0_g1_i6.gen
		QC02-402_k25_TRINITY_DN2855_c0_g1_i2.gen
		B2_k25_TRINITY_DN9432_c0_g1_i20.gen
		QA96-1749_k25_TRINITY_DN4596_c0_g1_i7.gen
		QN05-803_k31_TRINITY_DN7457_c0_g1_i1.gen
		KQB09-20432_k25_TRINITY_DN27913_c1_g1_i2.gen
		RB72454_k31_TRINITY_DN7199_c0_g1_i7.gen
		CC011940_cc_00046565-RA.gen
		F1-Bulk-1_k25_TRINITY_DN17678_c0_g1_i1.gen
		GT96-167_k31_TRINITY_DN8809_c0_g1_i1.gen
		Q241_k25_TRINITY_DN2499_c0_g1_i14.gen
		GT96-167_k25_TRINITY_DN1484_c0_g1_i8.gen
		F1-Bulk-1_k25_TRINITY_DN27887_c0_g1_i9.gen
		GN18_k25_TRINITY_DN1678_c0_g1_i3.gen
		CP74-2005_k31_TRINITY_DN79624_c0_g2_i5.gen
		LCP85-384_k25_TRINITY_DN65_c0_g1_i11.gen
		F1-Bulk-1_k31_TRINITY_DN16411_c0_g1_i8.gen
		KQB08-32953_k25_TRINITY_DN2754_c0_g1_i2.gen
		MT11-610_k31_TRINITY_DN13193_c0_g1_i1.gen
		LCP85-384_k31_TRINITY_DN22754_c0_g1_i3.gen
		B2_k31_TRINITY_DN10355_c0_g1_i6.gen
		QA02-1009_k31_TRINITY_DN3676_c0_g1_i4.gen
		F1-Bulk-1_k31_TRINITY_DN4851_c1_g1_i17.gen
		CC011940_Sobic.004G314700.1.mrna1.gen
		QBYN04-26041_k25_TRINITY_DN6657_c0_g1_i2.gen
		CP74-2005_k25_TRINITY_DN4130_c0_g2_i1.gen
		KQB07-23863_k31_TRINITY_DN434_c0_g1_i18.gen
		CP74-2005_k31_TRINITY_DN5599_c0_g1_i1.gen
		R570_ASM_Sh05_p006480.gen
		LCP85-384_k31_TRINITY_DN24598_c0_g1_i3.gen
		T1_k25_TRINITY_DN15963_c0_g2_i1.gen
		ROC22_k31_TRINITY_DN31109_c0_g1_i1.gen
		KQB07-23990_k31_TRINITY_DN22425_c2_g1_i1.gen
		Co8021_k25_TRINITY_DN8591_c0_g1_i7.gen
		R570_ASM_Sh03_p033080.gen
		SP80-3280_Mattielo_SP803280_c116318_g1_i1.gen
		ROC20_k31_TRINITY_DN9506_c0_g1_i3.gen
		ROC26_k31_TRINITY_DN25316_c0_g1_i1.gen
		MS6847_k25_TRINITY_DN9398_c0_g1_i5.gen
		MS6847_k25_TRINITY_DN7929_c0_g1_i8.gen
		B1_k25_TRINITY_DN4159_c0_g1_i7.gen
		T2_k25_TRINITY_DN7335_c0_g1_i1.gen
		MT11-610_k25_TRINITY_DN32345_c0_g1_i6.gen
		B1_k25_TRINITY_DN6615_c0_g1_i11.gen
		RB72454_k31_TRINITY_DN3212_c0_g1_i7.gen
		ROC22_k25_TRINITY_DN17184_c0_g1_i1.gen
		ROC20_k25_TRINITY_DN6430_c2_g1_i5.gen
		B1_k25_TRINITY_DN11950_c0_g1_i1.gen
		CoV92102_k25_TRINITY_DN4071_c0_g1_i2.gen
		GXU-34176_k31_TRINITY_DN28565_c0_g2_i7.gen
		GXU-34176_k31_TRINITY_DN2299_c0_g1_i10.gen
		CoV92102_k31_TRINITY_DN7457_c0_g2_i5.gen
		LCP85-384_k31_TRINITY_DN222_c0_g1_i7.gen
		MT11-610_k31_TRINITY_DN16063_c0_g1_i10.gen
		KQB07-24619_k25_TRINITY_DN1713_c0_g1_i1.gen
		ROC20_k25_TRINITY_DN115982_c0_g3_i1.gen
		QBYN04-26041_k25_TRINITY_DN447_c0_g1_i1.gen
		QN05-1743_k31_TRINITY_DN1127_c0_g1_i12.gen
		KQB09-23137_k25_TRINITY_DN5527_c0_g1_i7.gen
		GXU-34140_k31_TRINITY_DN6340_c0_g2_i4.gen
		QC02-402_k25_TRINITY_DN8228_c0_g1_i4.gen
		T1_k31_TRINITY_DN22742_c0_g2_i3.gen
		ROC22_k31_TRINITY_DN9240_c0_g1_i22.gen
		RB72454_k25_TRINITY_DN18118_c0_g1_i1.gen
		LCP85-384_k31_TRINITY_DN77029_c0_g2_i1.gen
		CP74-2005_k25_TRINITY_DN33200_c0_g2_i2.gen
		B2_k25_TRINITY_DN12915_c0_g1_i7.gen
		GUC10_k25_TRINITY_DN71708_c0_g1_i1.gen
		LCP85-384_k31_TRINITY_DN936_c0_g1_i5.gen
		GN18_k25_TRINITY_DN1017_c0_g1_i20.gen
		T2_k31_TRINITY_DN4682_c0_g1_i1.gen
		F1-Bulk-1_k31_TRINITY_DN13512_c0_g1_i3.gen
		RB72454_k25_TRINITY_DN5873_c0_g1_i6.gen
		QN05-1509_k31_TRINITY_DN1394_c0_g1_i11.gen
		US851008_k25_TRINITY_DN13654_c0_g1_i1.gen
		ROC20_k31_TRINITY_DN2676_c0_g2_i3.gen
		T1_k31_TRINITY_DN383_c0_g1_i2.gen
		RB72454_k31_TRINITY_DN8484_c0_g1_i3.gen
		R570_BAC_Sh_246M06_contig-2_p000010.gen
		SP803280_IQUSP_evm.model.unitig_200726.2.gen
		T2_k25_TRINITY_DN1419_c0_g1_i2.gen
		KQB09-23137_k31_TRINITY_DN1238_c0_g1_i22.gen
		GUC10_k25_TRINITY_DN2096_c0_g3_i1.gen
		KQB09-23137_k31_TRINITY_DN15460_c1_g1_i1.gen
		SP803280_IQUSP_evm.model.uti_cns_0201174.3.gen
		QN05-1460_k25_TRINITY_DN3630_c0_g2_i3.gen
		Q241_k25_TRINITY_DN14512_c0_g1_i4.gen
		GN18_k31_TRINITY_DN6964_c2_g1_i10.gen
		GT96-167_k31_TRINITY_DN2034_c0_g2_i4.gen
		Co8021_k31_TRINITY_DN307_c0_g1_i2.gen
		R570_ASM_Sh01_p031440.gen
		CC011940_cc_00001533-RA.gen
		ROC20_k31_TRINITY_DN12666_c0_g2_i4.gen
		MT11-610_k25_TRINITY_DN16155_c2_g1_i6.gen
		ROC22_k31_TRINITY_DN12644_c0_g1_i4.gen
		ROC20_k25_TRINITY_DN17894_c0_g1_i5.gen
		QN05-803_k25_TRINITY_DN6505_c0_g1_i2.gen
		GUC2_k31_TRINITY_DN58493_c0_g1_i1.gen
		MT11-610_k31_TRINITY_DN30253_c0_g2_i4.gen
		ROC22_k31_TRINITY_DN4877_c0_g2_i2.gen
		GXU-34176_k25_TRINITY_DN23286_c0_g1_i5.gen
		QN05-1460_k25_TRINITY_DN6018_c0_g1_i7.gen
		CP74-2005_k25_TRINITY_DN41770_c0_g1_i1.gen
		GXU-34140_k25_TRINITY_DN13716_c0_g1_i4.gen
		SP803280_IQUSP_evm.model.uti_cns_0002414.6.gen
		GUC2_k25_TRINITY_DN9959_c0_g1_i2.gen
		SP803280_CTBE_evm.model.SCSP803280_000031042.1.gen
		R570_BAC_Sh_238A05_p000150.gen
		F1-Bulk-1_k25_TRINITY_DN2605_c0_g1_i1.gen
		MT11-610_k25_TRINITY_DN35000_c0_g1_i3.gen
		LCP85-384_k31_TRINITY_DN28756_c0_g2_i2.gen
		KQB08-32953_k31_TRINITY_DN3967_c0_g1_i9.gen
		SP80-3280_Mattielo_SP803280_c112010_g2_i1.gen
		LCP85-384_k31_TRINITY_DN15287_c0_g1_i8.gen
		MT11-610_k31_TRINITY_DN1332_c0_g2_i1.gen
		MT11-610_k25_TRINITY_DN70609_c0_g2_i6.gen
		US851008_k25_TRINITY_DN2855_c0_g2_i18.gen
		ROC20_k31_TRINITY_DN276_c0_g1_i8.gen
		QA96-1749_k31_TRINITY_DN4244_c0_g1_i2.gen
		GN18_k25_TRINITY_DN17632_c0_g2_i2.gen
		FN95-1702_k31_TRINITY_DN8232_c0_g1_i4.gen
		ROC22_k31_TRINITY_DN16549_c0_g1_i2.gen
		ROC22_k25_TRINITY_DN19059_c0_g1_i3.gen
		CC011940_Sobic.006G281000.1.mrna1.gen
		GT96-167_k25_TRINITY_DN27877_c1_g1_i3.gen
		SP803280_IQUSP_evm.model.uti_cns_0131756.1.gen
		GN18_k31_TRINITY_DN18311_c0_g1_i1.gen
		QA96-1749_k25_TRINITY_DN27949_c0_g2_i2.gen
		MT11-610_k31_TRINITY_DN10080_c0_g1_i12.gen
		CC011940_Sobic.001G325200.2.mrna1.gen
		ROC22_k31_TRINITY_DN5616_c0_g2_i3.gen
		MS6847_k25_TRINITY_DN50996_c0_g1_i11.gen
		KQ08-2850_k31_TRINITY_DN6961_c0_g1_i11.gen
		CC011940_cc_00002768-RA.gen
		ROC22_k31_TRINITY_DN5799_c0_g1_i16.gen
		QN05-803_k25_TRINITY_DN930_c0_g1_i28.gen
		CC011940_Sobic.006G028200.1.mrna1.gen
		CC011940_cc_00018716-RA.gen
		QN05-1460_k31_TRINITY_DN8624_c0_g1_i3.gen
		R570_BAC_Sh_232C21_p000040.gen
		QBYN04-26041_k25_TRINITY_DN37129_c0_g1_i1.gen
		QA02-1009_k31_TRINITY_DN861_c0_g1_i2.gen
		MT11-610_k31_TRINITY_DN3645_c0_g1_i14.gen
		B1_k31_TRINITY_DN2538_c0_g2_i5.gen
		QN05-1743_k31_TRINITY_DN1046_c0_g2_i1.gen
		QS99-2014_k31_TRINITY_DN4781_c0_g1_i9.gen
		Q200_k31_TRINITY_DN4282_c0_g1_i8.gen
		ROC20_k25_TRINITY_DN10178_c0_g1_i10.gen
		T2_k25_TRINITY_DN10562_c0_g1_i1.gen
		CP74-2005_k31_TRINITY_DN10499_c0_g2_i2.gen
		RB72454_k31_TRINITY_DN3792_c0_g3_i2.gen
		R570_BAC_Sh_214G18_p000050.gen
		F1-Bulk-1_k25_TRINITY_DN17866_c0_g1_i10.gen
		MT11-610_k25_TRINITY_DN78180_c0_g1_i1.gen
		Co8021_k31_TRINITY_DN6121_c0_g1_i6.gen
		CP74-2005_k25_TRINITY_DN26718_c0_g2_i2.gen
		Co8021_k25_TRINITY_DN11634_c0_g1_i5.gen
		F1-Bulk-1_k31_TRINITY_DN11474_c0_g3_i5.gen
		CoV92102_k31_TRINITY_DN3495_c0_g1_i8.gen
		ROC26_k25_TRINITY_DN10278_c0_g2_i2.gen
		LCP85-384_k31_TRINITY_DN5468_c0_g1_i4.gen
		GUC10_k31_TRINITY_DN3464_c0_g1_i4.gen
		T1_k31_TRINITY_DN47519_c0_g1_i1.gen
		T2_k31_TRINITY_DN12634_c0_g1_i7.gen
		GT96-167_k25_TRINITY_DN226_c0_g1_i1.gen
		QA02-1009_k25_TRINITY_DN4491_c0_g1_i10.gen
		Q241_k31_TRINITY_DN3561_c0_g1_i14.gen
		CoV92102_k31_TRINITY_DN14329_c0_g2_i4.gen
		ROC20_k25_TRINITY_DN17029_c1_g1_i3.gen
		QA96-1749_k25_TRINITY_DN460_c0_g1_i8.gen
		KQB09-20620_k31_TRINITY_DN14095_c1_g1_i3.gen
		GXU-34176_k25_TRINITY_DN1713_c0_g1_i4.gen
		R570_BAC_Sh_247I06_p000100.gen
		B1_k31_TRINITY_DN5501_c0_g2_i1.gen
		MT11-610_k31_TRINITY_DN13584_c0_g1_i2.gen
		LCP85-384_k31_TRINITY_DN775_c0_g2_i7.gen
		KQB07-23990_k31_TRINITY_DN3262_c0_g2_i2.gen
		GXU-34140_k31_TRINITY_DN5101_c0_g1_i12.gen
		LCP85-384_k31_TRINITY_DN6458_c0_g1_i5.gen
		B1_k31_TRINITY_DN3100_c0_g1_i6.gen
		QN05-1743_k31_TRINITY_DN3614_c0_g1_i25.gen
		QA96-1749_k31_TRINITY_DN50873_c0_g1_i12.gen
		KQB09-23137_k31_TRINITY_DN6246_c0_g1_i10.gen
		MT11-610_k31_TRINITY_DN10412_c0_g2_i11.gen
		Co06022_k25_TRINITY_DN38283_c0_g1_i5.gen
		RB855156_k25_TRINITY_DN8677_c0_g1_i7.gen
		GN18_k31_TRINITY_DN7932_c0_g1_i1.gen
		Q200_k31_TRINITY_DN669_c0_g1_i9.gen
		CC011940_cc_00001265-RA.gen
		CP74-2005_k25_TRINITY_DN8907_c0_g1_i4.gen
		MT11-610_k31_TRINITY_DN16565_c0_g1_i13.gen
		LCP85-384_k31_TRINITY_DN6297_c0_g2_i1.gen
		SP803280_IQUSP_evm.model.uti_cns_0385902.1.gen
		MS6847_k25_TRINITY_DN28840_c0_g1_i4.gen
		QN05-1509_k25_TRINITY_DN2799_c0_g1_i6.gen
		TUC717_k25_TRINITY_DN31164_c0_g1_i2.gen
		SP80-3280_Mattielo_SP803280_c60266_g1_i1.gen
		QS99-2014_k31_TRINITY_DN3910_c0_g1_i14.gen
		F1-Bulk-2_k25_TRINITY_DN20339_c0_g1_i9.gen
		RB72454_k25_TRINITY_DN56725_c0_g1_i1.gen
		MT11-610_k31_TRINITY_DN42014_c0_g1_i3.gen
		FN95-1702_k25_TRINITY_DN125231_c0_g1_i1.gen
		CC011940_cc_00041811-RA.gen
		KQB07-24619_k31_TRINITY_DN46668_c0_g1_i2.gen
		ROC22_k25_TRINITY_DN10810_c0_g1_i1.gen
		ROC22_k25_TRINITY_DN106794_c0_g1_i3.gen
		QA96-1749_k31_TRINITY_DN23489_c0_g1_i5.gen
		GT96-167_k25_TRINITY_DN4251_c0_g1_i13.gen
		SP803280_IQUSP_evm.model.uti_cns_0039596.2.gen
		KQB07-24619_k31_TRINITY_DN26228_c0_g1_i8.gen
		KQB07-23990_k25_TRINITY_DN44686_c0_g1_i11.gen
		B1_k25_TRINITY_DN18036_c0_g1_i6.gen
		GN18_k31_TRINITY_DN11829_c0_g1_i11.gen
		MT11-610_k25_TRINITY_DN1223_c0_g1_i1.gen
		B2_k31_TRINITY_DN11758_c1_g2_i8.gen
		ROC26_k25_TRINITY_DN26355_c0_g1_i1.gen
		ROC22_k25_TRINITY_DN12729_c0_g1_i11.gen
		ROC20_k31_TRINITY_DN7765_c0_g2_i17.gen
		KQB09-20620_k31_TRINITY_DN8774_c0_g1_i7.gen
		QN05-1509_k31_TRINITY_DN5461_c0_g1_i16.gen
		GN18_k25_TRINITY_DN2743_c0_g1_i3.gen
		F1-Bulk-1_k31_TRINITY_DN16395_c0_g1_i4.gen
		LCP85-384_k31_TRINITY_DN9935_c0_g1_i19.gen
		QN05-803_k31_TRINITY_DN414_c0_g1_i5.gen
		LCP85-384_k25_TRINITY_DN4805_c0_g1_i23.gen
		CoV92102_k25_TRINITY_DN7972_c0_g1_i5.gen
		US851008_k25_TRINITY_DN14210_c0_g2_i4.gen
		F1-Bulk-2_k31_TRINITY_DN2885_c0_g1_i2.gen
		ROC20_k25_TRINITY_DN14903_c0_g1_i3.gen
		ROC22_k31_TRINITY_DN8466_c0_g1_i9.gen
		T1_k25_TRINITY_DN6491_c1_g4_i1.gen
		ROC20_k31_TRINITY_DN9862_c0_g2_i1.gen
		GXU-34140_k25_TRINITY_DN14627_c0_g1_i1.gen
		QN05-803_k25_TRINITY_DN4193_c0_g1_i8.gen
		CP74-2005_k31_TRINITY_DN1659_c0_g1_i1.gen
		ROC22_k25_TRINITY_DN11095_c1_g1_i4.gen
		TUC717_k31_TRINITY_DN14206_c0_g1_i13.gen
		CP74-2005_k25_TRINITY_DN6831_c0_g2_i1.gen
		ROC20_k31_TRINITY_DN8667_c1_g1_i5.gen
		CP74-2005_k25_TRINITY_DN11339_c0_g1_i4.gen
		T1_k31_TRINITY_DN8151_c0_g2_i2.gen
		LCP85-384_k25_TRINITY_DN5939_c0_g2_i3.gen
		QN05-803_k25_TRINITY_DN2129_c0_g1_i7.gen
		CP74-2005_k25_TRINITY_DN13526_c0_g2_i1.gen
		MT11-610_k31_TRINITY_DN15611_c0_g2_i5.gen
		US851008_k25_TRINITY_DN10622_c0_g1_i4.gen
		LCP85-384_k31_TRINITY_DN2529_c0_g1_i8.gen
		SP80-3280_Mattielo_SP803280_c115314_g1_i9.gen
		B1_k25_TRINITY_DN2073_c0_g1_i1.gen
		GXU-34176_k25_TRINITY_DN9533_c0_g2_i1.gen
		CC011940_cc_00021042-RA.gen
		QN05-1509_k31_TRINITY_DN2090_c0_g1_i4.gen
		CoV92102_k25_TRINITY_DN17801_c0_g1_i6.gen
		R570_ASM_Sh_215N20_contig-1_p000010.gen
		R570_BAC_Sh_130J22_contig-1_p000060.gen
		QN05-1509_k31_TRINITY_DN14455_c0_g1_i2.gen
		MS6847_k25_TRINITY_DN56416_c1_g1_i1.gen
		KQB07-24619_k25_TRINITY_DN33450_c1_g1_i3.gen
		Co8021_k31_TRINITY_DN6020_c0_g1_i6.gen
		GUC2_k25_TRINITY_DN3478_c0_g1_i6.gen
		KQB07-24739_k25_TRINITY_DN13892_c0_g1_i1.gen
		R570_BAC_Sh_233J04_p000120.gen
		US851008_k31_TRINITY_DN11192_c0_g1_i1.gen
		LCP85-384_k31_TRINITY_DN89143_c0_g2_i1.gen
		QN05-1460_k25_TRINITY_DN4986_c0_g1_i7.gen
		R570_ASM_Sh10_p002400.gen
		FN95-1702_k31_TRINITY_DN3850_c0_g1_i1.gen
		F1-Bulk-2_k31_TRINITY_DN2515_c1_g1_i7.gen
		KQB09-23137_k31_TRINITY_DN1734_c0_g1_i1.gen
		QA02-1009_k25_TRINITY_DN5336_c0_g1_i16.gen
		QA96-1749_k31_TRINITY_DN1306_c0_g1_i9.gen
		Co8021_k25_TRINITY_DN456_c0_g2_i1.gen
		QC02-402_k31_TRINITY_DN1784_c0_g1_i3.gen
		QN05-1460_k25_TRINITY_DN639_c0_g1_i14.gen
		ROC22_k25_TRINITY_DN18152_c0_g1_i1.gen
		ROC22_k31_TRINITY_DN4927_c0_g1_i2.gen
